Date,Open,High,Low,Close,Adj Close,Volume
2022-10-14,185.08999633789062,185.99000549316406,179.13999938964844,179.4199981689453,173.99508666992188,3798800
2022-10-17,182.75999450683594,184.80999755859375,182.5800018310547,184.2100067138672,178.6402587890625,4025800
2022-10-18,188.13999938964844,188.6999969482422,184.7100067138672,186.4600067138672,180.82223510742188,3906800
2022-10-19,185.25,186.63999938964844,183.33999633789062,184.8699951171875,179.28030395507812,2589100
2022-10-20,184.5399932861328,186.99000549316406,182.80999755859375,183.27000427246094,177.72869873046875,2636200
2022-10-21,182.99000549316406,187.77999877929688,182.2899932861328,187.49000549316406,181.8210906982422,3381200
2022-10-24,188.3800048828125,190.1199951171875,186.69000244140625,189.50999450683594,183.7799835205078,4527800
2022-10-25,189.57000732421875,193.16000366210938,189.52999877929688,192.94000244140625,187.10630798339844,3287100
2022-10-26,191.25999450683594,194.63999938964844,191.25999450683594,191.75,185.95230102539062,4091100
2022-10-27,192.4600067138672,193.47000122070312,190.61000061035156,190.85000610351562,185.07948303222656,3556300
2022-10-28,190.83999633789062,195.52999877929688,190.74000549316406,195.2899932861328,189.38523864746094,3178800
2022-10-31,193.99000549316406,195.1699981689453,193.50999450683594,194.02999877929688,188.1633758544922,5053900
2022-11-01,196.0,196.44000244140625,192.75999450683594,193.42999267578125,187.5814971923828,9873800
2022-11-02,193.07000732421875,195.27000427246094,188.2899932861328,188.33999633789062,182.64537048339844,4686000
2022-11-03,186.5,188.08999633789062,185.1300048828125,186.5399932861328,180.8997802734375,3935600
2022-11-04,189.32000732421875,190.3000030517578,185.75,188.94000244140625,183.22723388671875,3586200
2022-11-07,189.58999633789062,190.97000122070312,188.47000122070312,190.66000366210938,184.89524841308594,3420000
2022-11-08,191.25,193.30999755859375,189.4199981689453,191.66000366210938,185.86500549316406,4847500
2022-11-09,190.4600067138672,191.0399932861328,187.2100067138672,187.52999877929688,181.85986328125,13959600
2022-11-10,194.35000610351562,198.30999755859375,193.64999389648438,198.13999938964844,192.14906311035156,3981600
2022-11-11,198.5800018310547,200.6999969482422,197.82000732421875,200.16000366210938,194.10801696777344,4550200
2022-11-14,199.25999450683594,200.9199981689453,198.2100067138672,198.35000610351562,192.35272216796875,4248200
2022-11-15,201.5,202.13999938964844,198.33999633789062,200.36000061035156,194.30194091796875,4606200
2022-11-16,199.4499969482422,199.72000122070312,198.02999877929688,198.32000732421875,192.3236541748047,2905000
2022-11-17,195.6699981689453,197.89999389648438,195.4499969482422,197.49000549316406,191.51876831054688,3704700
2022-11-18,199.0800018310547,199.41000366210938,196.89999389648438,198.4199981689453,192.4206085205078,3039000
2022-11-21,197.72000122070312,198.2100067138672,196.64999389648438,197.5800018310547,191.6060028076172,2961700
2022-11-22,198.1300048828125,200.2899932861328,197.7899932861328,200.1699981689453,194.11769104003906,3390300
2022-11-23,200.0,201.75999450683594,199.8300018310547,201.38999938964844,195.30081176757812,2685700
2022-11-25,201.22000122070312,201.8300018310547,201.02999877929688,201.5399932861328,195.44625854492188,1289100
